context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n
jc4,SMAPE,Future Absence,0.5045244182118686,RNN,2,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5110115472343162,RNN,3,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5094109296815647,RNN,4,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5110037563775565,RNN,5,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5103111607352744,RNN,6,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5178904381711067,RNN,7,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5163696880805944,RNN,8,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5131522585144334,RNN,9,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5158947731276486,RNN,10,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5179633749583348,RNN,11,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5180698299938632,RNN,12,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5228408863884166,RNN,13,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.5141819091246119,RNN,14,26528.723425388336,640621,58,1
jc4,SMAPE,Future Absence,0.519065309249886,RNN,15,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.14363674669980378,RNN,2,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.14151281955092296,RNN,3,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.14441285802005266,RNN,4,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.14829225246746117,RNN,5,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.14902099811728683,RNN,6,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15137021001844808,RNN,7,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15114971130025842,RNN,8,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15239682786935355,RNN,9,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15713384829485152,RNN,10,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15751459062122714,RNN,11,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15690583514865997,RNN,12,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.1595121842477466,RNN,13,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.15884470037720214,RNN,14,26528.723425388336,640621,58,1
jc4,SMAPE,Future Active Time,0.1608541680859321,RNN,15,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4040560502339756,RNN,2,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.40075166884826496,RNN,3,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.40344859430202906,RNN,4,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.40460920934592776,RNN,5,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.402784695799191,RNN,6,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4092451583065552,RNN,7,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.40517487442414035,RNN,8,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4051317355900781,RNN,9,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4083317240752995,RNN,10,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.40671591834087195,RNN,11,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4060859411341115,RNN,12,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4058628165462779,RNN,13,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.40944683622663847,RNN,14,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Time,0.4065474830939568,RNN,15,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.3979172562985999,RNN,2,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.41059909296304625,RNN,3,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4148249430072738,RNN,4,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4152189741200972,RNN,5,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4156648063630695,RNN,6,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4148199375701137,RNN,7,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4164922626234883,RNN,8,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.41228812689166716,RNN,9,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4218464367484762,RNN,10,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4223038146959278,RNN,11,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4240328406636878,RNN,12,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.42547303727431734,RNN,13,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.42934294499657144,RNN,14,26528.723425388336,640621,58,1
jc4,SMAPE,Future Session Activity,0.4341076048618369,RNN,15,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.6041775579165743,RNN,2,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.4694169973221233,RNN,3,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.4122600605878021,RNN,4,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3836511692693244,RNN,5,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3755200401365932,RNN,6,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3786748597754431,RNN,7,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3757784756044527,RNN,8,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3760832871681775,RNN,9,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3839139274319972,RNN,10,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3850675795003461,RNN,11,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3922149331131601,RNN,12,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3928344390036184,RNN,13,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3855727200147678,RNN,14,26528.723425388336,640621,58,1
jc4,SMAPE,Future N° Sessions,0.3961214650782564,RNN,15,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5736723510758107,RNN,2,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5710646124517204,RNN,3,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5655808722952222,RNN,4,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5625114019488605,RNN,5,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.563570946710168,RNN,6,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5686721249073302,RNN,7,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.569775362006008,RNN,8,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.570078441168332,RNN,9,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.578982688026249,RNN,10,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5772128681698899,RNN,11,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5776453705561287,RNN,12,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5844123621523986,RNN,13,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5809916376169846,RNN,14,26528.723425388336,640621,58,1
lis,SMAPE,Future Absence,0.5772515207327757,RNN,15,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.16450297261865668,RNN,2,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.1676791626954286,RNN,3,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.1632743282732955,RNN,4,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.16000356297230542,RNN,5,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.15875789258789097,RNN,6,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.15906416596710285,RNN,7,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.16127770177115888,RNN,8,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.1590533735831504,RNN,9,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.163875409835486,RNN,10,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.16832612685485507,RNN,11,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.1654085908701309,RNN,12,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.16865347787717727,RNN,13,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.17625778188149152,RNN,14,26528.723425388336,640621,58,1
lis,SMAPE,Future Active Time,0.1751773430566014,RNN,15,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4163826331482898,RNN,2,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.42163875442743154,RNN,3,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4138087278774739,RNN,4,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4072055981247164,RNN,5,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4019446185670041,RNN,6,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.40249253364208903,RNN,7,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.40039862216715716,RNN,8,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.39925816396314706,RNN,9,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4047696227251285,RNN,10,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.404062497221099,RNN,11,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4033368583130679,RNN,12,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.4093127751511652,RNN,13,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.40886501572873074,RNN,14,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Time,0.409765862411322,RNN,15,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2545028206023947,RNN,2,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2557924551228689,RNN,3,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.25156068448363467,RNN,4,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2519971458785987,RNN,5,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2506953670208883,RNN,6,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.25190067856974185,RNN,7,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.25200157711587096,RNN,8,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.24978822426034666,RNN,9,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2514788485220207,RNN,10,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2559531529073462,RNN,11,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.25357826489022295,RNN,12,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2541233358949364,RNN,13,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.2592264449514485,RNN,14,26528.723425388336,640621,58,1
lis,SMAPE,Future Session Activity,0.25637259414577673,RNN,15,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.5247469040913892,RNN,2,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.4079258449113964,RNN,3,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3549468285131334,RNN,4,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.33310707500138265,RNN,5,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3291650137639885,RNN,6,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3385485844713823,RNN,7,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3346280238342719,RNN,8,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3312865453266671,RNN,9,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.34245715946966965,RNN,10,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3387150901715702,RNN,11,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.35010562579278753,RNN,12,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.352509843573733,RNN,13,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3397280466552004,RNN,14,26528.723425388336,640621,58,1
lis,SMAPE,Future N° Sessions,0.3603416067733503,RNN,15,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.3296991532033736,RNN,2,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.3319602518901647,RNN,3,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.33218308625378784,RNN,4,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.32967150420644503,RNN,5,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.3302579969813194,RNN,6,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.3267718138599865,RNN,7,26528.723425388336,640621,58,1
outriders,SMAPE,Future Absence,0.32491736852662545,RNN,8,26528.723425388336,640621,58,1
