context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n
jc4,SMAPE,Future Absence,0.5076937881021285,RNN,2,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5139230352887171,RNN,3,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5140971145601977,RNN,4,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5132734150944642,RNN,5,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.51467381719747,RNN,6,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5178582032086441,RNN,7,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5161593605183227,RNN,8,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5218297803443674,RNN,9,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.518851397511389,RNN,10,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5191574505119614,RNN,11,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5152570199086158,RNN,12,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5217614383430221,RNN,13,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5191652117593926,RNN,14,14707.256157636642,640621,38,3
jc4,SMAPE,Future Absence,0.5232270606070315,RNN,15,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.14249318583648257,RNN,2,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.14367563418135387,RNN,3,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.1441704472216287,RNN,4,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.14671227884587548,RNN,5,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.1484932499719353,RNN,6,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.14922788384727861,RNN,7,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.15338675944164556,RNN,8,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.15423570291899893,RNN,9,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.15373516964780184,RNN,10,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.15529271114039506,RNN,11,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.156617411046782,RNN,12,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.15993669916035724,RNN,13,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.15923917394687134,RNN,14,14707.256157636642,640621,38,3
jc4,SMAPE,Future Active Time,0.16278496023118033,RNN,15,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.4040373331972922,RNN,2,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.4030263646058116,RNN,3,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.4028369314810184,RNN,4,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.404875620084276,RNN,5,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.4051892929683171,RNN,6,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.4051623549197033,RNN,7,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.40817627318786914,RNN,8,14707.256157636642,640621,38,3
jc4,SMAPE,Future Session Time,0.408036488909968,RNN,9,14707.256157636642,640621,38,3
