context,metric,target,value,Model,Session,fitting_time,parameters,epochs,fold_n
jc4,SMAPE,Future Absence,0.504134187377285,RNN,2,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5134079391036576,RNN,3,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5159744056333041,RNN,4,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5146658967536445,RNN,5,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.519532021434796,RNN,6,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.520199146407045,RNN,7,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5199539235415911,RNN,8,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5157372508629242,RNN,9,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5179278726250897,RNN,10,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5171190724284057,RNN,11,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5178144620979316,RNN,12,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5165773413472121,RNN,13,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5133362504732085,RNN,14,25721.350739240646,640621,48,0
jc4,SMAPE,Future Absence,0.5188074141464207,RNN,15,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.14398975528581412,RNN,2,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.145989549437244,RNN,3,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.14607689786782924,RNN,4,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.14759862916187774,RNN,5,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.14973110775011356,RNN,6,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.14926493614095807,RNN,7,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.1527871829220985,RNN,8,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.15448091597897937,RNN,9,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.15441842540083683,RNN,10,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.15698328980530926,RNN,11,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.1616075502150773,RNN,12,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.15936812243906623,RNN,13,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.15862398154010243,RNN,14,25721.350739240646,640621,48,0
jc4,SMAPE,Future Active Time,0.16329053700949114,RNN,15,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4050304498481509,RNN,2,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40501997732946865,RNN,3,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40578646428276194,RNN,4,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40420050278823005,RNN,5,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40705581110070205,RNN,6,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4055795501518514,RNN,7,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40772851686180017,RNN,8,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4096243315800158,RNN,9,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4088306984300533,RNN,10,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4097764270942609,RNN,11,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40925740138162553,RNN,12,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.40640788645214604,RNN,13,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4071080154331845,RNN,14,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Time,0.4109458537258802,RNN,15,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Activity,0.4003680421256839,RNN,2,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Activity,0.42265844904802347,RNN,3,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Activity,0.4263861169410931,RNN,4,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Activity,0.42698427547313444,RNN,5,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Activity,0.4253586213229949,RNN,6,25721.350739240646,640621,48,0
jc4,SMAPE,Future Session Activity,0.425191488829652,RNN,7,25721.350739240646,640621,48,0
